Policy_ID,claim_time_diff,incident_state,previous_claim_made,incident_hour_of_the_day,Claim_Amount,Incident_Type,Collision_Type,Incident_Severity,authorities_contacted,number_of_vehicles_involved,number_of_witnesses,property_damage,police_report_filed,injury_claim,property_claim,vehicle_claim,vehicle_age,car_model,bodyily_injuries,False_Flag,Driving Under Influence,Others,Traffic Violations,population,density,Age_of_Policyholder,Earned_Premium,Policy_Age,Insured_Gender,Policy_Deductible,Insured_Education,Insured_Relation,Insured_Occupation,Insured_Hobbies
27519,10,0.0073,0,20,12543,Multiple vehicles,Front,Total Loss,Ambulance,4,0,1,0,1640,1401,9508,6,Jeep Grand Cherokee,0,1,2,4,3,40572,4852.9,38,72106,4,Male,500,Unknown,Self,Sales,skydiving
27519,2,0.0073,1,3,66961,Vehicle Theft,Front,Total Loss,Unknown,4,1,1,1,8706,6947,51339,7,BMW 3 Series,1,1,2,4,3,40572,4852.9,38,72106,4,Male,500,Unknown,Self,Sales,skydiving
27519,9,0.00675,1,23,2402,Single vehicles,Rear,Trivial,Other,3,1,0,0,329,304,1796,12,Jeep Grand Cherokee,1,0,2,4,3,161,9.7,38,72106,4,Male,500,Unknown,Self,Sales,skydiving
27519,8,0.0073,1,13,295,Parked Car,Front,Minor,Other,3,2,0,0,67,30,226,9,Volkswagen Jetta,1,0,2,4,3,40572,4852.9,38,72106,4,Male,500,Unknown,Self,Sales,skydiving
27520,9,0.0071,0,13,14166,Multiple vehicles,Front,Total Loss,Ambulance,2,1,0,0,1982,1562,10638,7,Honda Accord,0,0,0,0,2,1027,24.2,24,34644,6,Female,500,High School,Self,Finance,polo
27520,3,0.0072,1,18,7915,Multiple vehicles,Side,Major,Unknown,2,1,1,Unknown,1131,810,6003,9,Ford F150,1,1,0,0,2,2867,98.4,24,34644,6,Female,500,High School,Self,Finance,polo
27520,2,0.00655,1,15,11001,Vehicle Theft,Front,Major,Unknown,4,2,1,Unknown,1124,1279,8612,10,Volkswagen Passat,0,0,0,0,2,1688,9.1,24,34644,6,Female,500,High School,Self,Finance,polo
27520,1,0.0063,1,1,3930,Multiple vehicles,Side,Minor,Unknown,1,3,0,1,528,429,2994,10,Saab 93,0,0,0,0,2,2103,10.3,24,34644,6,Female,500,High School,Self,Finance,polo
27520,6,0.0063,1,7,59,Vehicle Theft,Side,Minor,Other,2,0,0,0,23,8,45,1,Audi A3,0,1,0,0,2,2103,10.3,24,34644,6,Female,500,High School,Self,Finance,polo
27521,6,0.0063,0,4,65692,Vehicle Theft,Front,Major,Unknown,4,3,1,Unknown,6677,7327,51722,6,Ford F150,0,1,3,1,0,1332,85.0,25,77047,3,Male,1000,High School,Self,Others,polo
27521,10,0.00495,1,14,12475,Multiple vehicles,Side,Total Loss,Other,4,0,1,1,1680,1441,9358,6,Dodge Neon,0,1,3,1,0,174,1.8,25,77047,3,Male,1000,High School,Self,Others,polo
27521,4,0.0067,1,16,136,Vehicle Theft,Rear,Minor,Unknown,1,3,0,Unknown,32,18,99,5,Honda CRV,1,0,3,1,0,3761,4.9,25,77047,3,Male,1000,High School,Self,Others,polo
27521,6,0.00495,1,8,5113,Multiple vehicles,Side,Total Loss,Police,4,1,1,1,554,523,4045,11,Chevrolet Tahoe,0,1,3,1,0,174,1.8,25,77047,3,Male,1000,High School,Self,Others,polo
27521,2,0.0081,1,11,2878,Single vehicles,Unknown,Trivial,Unknown,1,0,0,1,398,310,2194,7,Mercedes ML350,1,1,3,1,0,6986,52.2,25,77047,3,Male,1000,High School,Self,Others,polo
27522,1,0.00725,0,3,618,Single vehicles,Rear,Minor,Unknown,3,3,0,1,85,76,472,4,Volkswagen Jetta,0,0,1,0,0,6443,16.0,60,18423,12,Unknown,500,Unknown,Self,Unknown,golf
27522,3,0.00725,1,20,388,Single vehicles,Rear,Minor,Ambulance,1,2,0,0,70,41,300,11,Nissan Pathfinder,0,0,1,0,0,6443,16.0,60,18423,12,Unknown,500,Unknown,Self,Unknown,golf
27522,2,0.00725,1,6,16608,Multiple vehicles,Rear,Total Loss,Police,4,3,1,1,2313,1698,12616,1,Toyota Corolla,0,1,1,0,0,6443,16.0,60,18423,12,Unknown,500,Unknown,Self,Unknown,golf
27522,9,0.0067,1,4,441,Vehicle Theft,Front,Minor,Other,1,0,0,Unknown,73,60,334,8,Honda Accord,0,0,1,0,0,30274,480.7,60,18423,12,Unknown,500,Unknown,Self,Unknown,golf
27523,2,0.0063,0,15,15587,Multiple vehicles,Rear,Major,Other,4,1,1,Unknown,1939,1695,11960,9,Toyota Corolla,0,1,0,1,1,1303,4.1,23,20594,9,Male,500,College,Spouse,Others,polo
27523,8,0.0063,1,4,3347,Multiple vehicles,Front,Trivial,Other,2,2,0,0,366,389,2607,3,Dodge Neon,0,0,0,1,1,1303,4.1,23,20594,9,Male,500,College,Spouse,Others,polo
27523,3,0.0077,1,0,1299,Single vehicles,Side,Minor,Other,1,0,1,Unknown,167,146,1019,3,Toyota Highlander,0,0,0,1,1,1670,91.5,23,20594,9,Male,500,College,Spouse,Others,polo
27523,10,0.0063,1,16,773,Single vehicles,Side,Minor,Unknown,1,0,0,1,126,89,579,1,Unknown,1,0,0,1,1,1303,4.1,23,20594,9,Male,500,College,Spouse,Others,polo
27524,7,0.00555,0,3,1804,Single vehicles,Side,Major,Unknown,2,0,0,0,218,203,1401,6,Ford F150,1,0,0,1,0,2223,6.5,54,16756,10,Female,500,High School,Spouse,IT Services,basketball
27524,3,0.00555,1,8,3189,Single vehicles,Front,Minor,Police,2,2,0,Unknown,383,426,2409,5,Audi A5,0,0,0,1,0,2223,6.5,54,16756,10,Female,500,High School,Spouse,IT Services,basketball
27524,1,0.00555,1,11,1304,Single vehicles,Rear,Major,Unknown,1,3,0,1,166,136,1011,12,Accura MDX,0,0,0,1,0,2223,6.5,54,16756,10,Female,500,High School,Spouse,IT Services,basketball
27524,3,0.00555,1,23,10628,Multiple vehicles,Front,Total Loss,Unknown,4,3,0,1,1316,1292,8047,15,Accura RSX,0,0,0,1,0,2223,6.5,54,16756,10,Female,500,High School,Spouse,IT Services,basketball
27525,4,0.0067,0,7,1503,Single vehicles,Front,Major,Ambulance,3,2,0,1,187,171,1151,11,Suburu Forrestor,0,0,0,2,1,22609,751.3,35,24828,7,Male,500,High School,Self,Management,board-games
27525,10,0.0063,1,11,25311,Multiple vehicles,Front,Major,Ambulance,3,3,1,Unknown,2725,2601,19997,14,Jeep Grand Cherokee,0,1,0,2,1,382,2.1,35,24828,7,Male,500,High School,Self,Management,board-games
27526,10,0.0061,0,2,178,Vehicle Theft,Side,Trivial,Other,1,2,0,Unknown,45,21,137,13,Toyota Camry,0,0,0,3,0,0,0.0,27,20951,9,Unknown,500,Associate,Self,Management,hiking
27526,3,0.0078,1,18,10020,Multiple vehicles,Front,Total Loss,Other,4,0,1,0,1388,1280,7382,8,Nissan Ultima,0,0,0,3,0,1509,10.4,27,20951,9,Unknown,500,Associate,Self,Management,hiking
27526,7,0.0058,1,6,2818,Single vehicles,Side,Trivial,Unknown,1,3,0,0,297,378,2154,13,Unknown,0,0,0,3,0,4926,13.7,27,20951,9,Unknown,500,Associate,Self,Management,hiking
27526,3,0.0068,1,21,6434,Multiple vehicles,Front,Major,Unknown,1,0,0,Unknown,880,745,4823,3,Jeep Grand Cherokee,0,1,0,3,0,8701,22.9,27,20951,9,Unknown,500,Associate,Self,Management,hiking
27526,7,0.00805,1,20,919,Vehicle Theft,Side,Trivial,Unknown,1,2,0,0,144,117,688,14,Accura MDX,0,0,0,3,0,3694,28.5,27,20951,9,Unknown,500,Associate,Self,Management,hiking
27526,8,0.00805,1,8,792,Multiple vehicles,Rear,Trivial,Unknown,1,0,0,1,90,87,621,4,Audi A3,0,0,0,3,0,3694,28.5,27,20951,9,Unknown,500,Associate,Self,Management,hiking
27527,2,0.0072,0,7,59090,Multiple vehicles,Front,Total Loss,Other,4,0,1,0,7144,7455,44506,9,Accura RSX,0,1,5,1,2,15288,1485.3,37,68958,2,Male,1000,Masters,Self,Armed Forces,No Info
27527,6,0.0072,1,5,1734,Vehicle Theft,Rear,Trivial,Police,1,0,0,0,261,195,1302,12,Saab 92x,1,0,5,1,2,15288,1485.3,37,68958,2,Male,1000,Masters,Self,Armed Forces,No Info
27527,7,0.00735,1,11,15030,Single vehicles,Front,Major,Other,4,0,0,Unknown,2071,1699,11294,9,Volkswagen Passat,0,1,5,1,2,12706,15.2,37,68958,2,Male,1000,Masters,Self,Armed Forces,No Info
27528,9,0.00495,0,19,247,Single vehicles,Side,Major,Unknown,1,0,0,0,62,32,182,6,Accura TL,1,0,0,0,1,921,45.1,37,19040,7,Female,1000,Associate,Self,Others,No Info
27528,9,0.0061,1,18,5679,Multiple vehicles,Rear,Major,Other,1,1,1,Unknown,806,642,4252,4,Jeep Grand Cherokee,0,0,0,0,1,8,0.2,37,19040,7,Female,1000,Associate,Self,Others,No Info
27528,8,0.0061,1,23,127,Vehicle Theft,Side,Trivial,Fire Brigade,1,3,1,0,22,17,95,1,Dodge Neon,0,0,0,0,1,8,0.2,37,19040,7,Female,1000,Associate,Self,Others,No Info
27528,2,0.0061,1,6,5841,Multiple vehicles,Front,Total Loss,Fire Brigade,1,1,1,0,703,784,4372,15,Honda CRV,0,1,0,0,1,8,0.2,37,19040,7,Female,1000,Associate,Self,Others,No Info
27528,4,0.0072,1,16,7526,Multiple vehicles,Front,Major,Unknown,3,0,0,0,1009,815,5727,10,Honda Civic,0,1,0,0,1,1066,39.7,37,19040,7,Female,1000,Associate,Self,Others,No Info
27529,1,0.0081,0,21,81248,Multiple vehicles,Front,Total Loss,Other,4,2,1,Unknown,10438,10338,60507,4,Audi A5,1,1,4,2,3,939,12.2,42,68337,1,Male,1000,Associate,Self,Clerical,polo
27529,8,0.0058,1,14,73,Single vehicles,Unknown,Minor,Police,1,1,0,0,17,10,54,1,Toyota Camry,1,0,4,2,3,2913,0.5,42,68337,1,Male,1000,Associate,Self,Clerical,polo
27530,8,0.00735,0,15,2776,Parked Car,Side,Minor,Other,2,0,0,1,404,325,2072,2,BMW X5,0,0,1,1,0,502,6.3,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,3,0.008,1,3,17769,Multiple vehicles,Unknown,Total Loss,Police,1,3,1,Unknown,2311,2245,13240,2,BMW M5,1,0,1,1,0,2634,43.8,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,7,0.0073,1,13,194,Single vehicles,Side,Trivial,Police,1,2,1,Unknown,57,21,151,10,Volkswagen Jetta,0,0,1,1,0,10586,20.3,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,5,0.0077,1,22,206,Vehicle Theft,Rear,Minor,Other,1,0,1,0,59,21,160,13,Nissan Maxima,0,0,1,1,0,27532,590.4,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,9,0.008,1,12,742,Multiple vehicles,Front,Minor,Unknown,1,0,0,0,89,103,557,12,Volkswagen Passat,0,0,1,1,0,2634,43.8,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,3,0.00775,1,20,63,Single vehicles,Rear,Trivial,Other,1,0,0,0,13,9,48,6,Ford Escape,0,0,1,1,0,1506,110.2,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,7,0.008,1,15,7375,Multiple vehicles,Side,Total Loss,Other,1,0,1,0,769,1028,5586,3,BMW M5,0,0,1,1,0,2634,43.8,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27530,1,0.008,1,19,7843,Multiple vehicles,Front,Total Loss,Unknown,1,3,0,0,1077,875,5920,4,BMW X6,0,1,1,1,0,2634,43.8,24,33914,9,Female,500,Associate,Self,IT Services,basketball
27531,4,0.0073,0,7,9828,Multiple vehicles,Side,Major,Unknown,1,0,0,Unknown,1305,1309,7232,3,Honda Civic,1,1,0,0,5,17448,393.1,30,77253,2,Male,1000,College,Self,IT Services,board-games
27531,5,0.0073,1,17,5443,Multiple vehicles,Side,Major,Unknown,3,2,0,Unknown,681,742,4049,3,BMW X6,0,1,0,0,5,17448,393.1,30,77253,2,Male,1000,College,Self,IT Services,board-games
27531,3,0.0067,1,16,2140,Single vehicles,Side,Minor,Other,1,0,1,0,293,246,1625,10,Suburu Forrestor,0,1,0,0,5,9722,41.1,30,77253,2,Male,1000,College,Self,IT Services,board-games
27531,4,0.00635,1,20,11365,Multiple vehicles,Rear,Major,Unknown,2,0,1,Unknown,1512,1431,8440,10,Ford F150,0,0,0,0,5,37819,3645.3,30,77253,2,Male,1000,College,Self,IT Services,board-games
27531,3,0.0073,1,19,10199,Multiple vehicles,Unknown,Total Loss,Ambulance,3,1,0,0,1278,1121,7830,12,Mercedes C300,1,1,0,0,5,17448,393.1,30,77253,2,Male,1000,College,Self,IT Services,board-games
27531,7,0.0073,1,12,51411,Vehicle Theft,Side,Total Loss,Other,4,3,0,Unknown,7003,5409,39028,1,Mercedes E400,0,1,0,0,5,17448,393.1,30,77253,2,Male,1000,College,Self,IT Services,board-games
27532,4,0.00655,0,22,311,Single vehicles,Rear,Trivial,Ambulance,1,0,1,Unknown,68,38,239,6,Audi A5,0,0,0,0,1,16097,552.3,50,6617,8,Unknown,500,Unknown,Self,Sales,golf
27532,1,0.00655,1,18,6437,Multiple vehicles,Unknown,Total Loss,Other,2,0,0,Unknown,874,779,4805,13,Toyota Corolla,0,1,0,0,1,16097,552.3,50,6617,8,Unknown,500,Unknown,Self,Sales,golf
27532,6,0.00805,1,22,135,Vehicle Theft,Rear,Minor,Fire Brigade,4,2,1,0,41,14,107,14,Suburu Forrestor,0,0,0,0,1,43687,152.6,50,6617,8,Unknown,500,Unknown,Self,Sales,golf
27533,10,0.0077,0,8,51955,Multiple vehicles,Unknown,Major,Other,4,1,0,0,7010,5986,38967,2,Suburu Forrestor,0,1,1,0,2,44759,737.2,34,45977,7,Male,1000,High School,Self,Others,kayaking
27534,3,0.00705,0,11,5261,Multiple vehicles,Front,Total Loss,Ambulance,1,1,0,Unknown,670,541,4081,15,Ford Fusion,0,1,1,1,1,1182,3.5,32,35711,6,Male,500,High School,Self,Clerical,yachting
27534,4,0.0083,1,8,14908,Multiple vehicles,Front,Total Loss,Police,3,1,1,0,1985,1636,11293,10,Ford Escape,0,0,1,1,1,22714,2025.1,32,35711,6,Male,500,High School,Self,Clerical,yachting
27534,4,0.00805,1,10,15181,Multiple vehicles,Front,Trivial,Unknown,3,1,1,Unknown,1936,2024,11246,1,Audi A5,0,1,1,1,1,6454,28.4,32,35711,6,Male,500,High School,Self,Clerical,yachting
27534,5,0.00745,1,4,2109,Multiple vehicles,Side,Minor,Unknown,1,2,0,1,289,230,1620,15,Dodge Neon,0,0,1,1,1,6257,294.0,32,35711,6,Male,500,High School,Self,Clerical,yachting
27534,6,0.00705,1,0,752,Vehicle Theft,Unknown,Minor,Ambulance,2,2,1,Unknown,96,82,591,4,Chevrolet Tahoe,0,0,1,1,1,1182,3.5,32,35711,6,Male,500,High School,Self,Clerical,yachting
27535,9,0.0083,0,22,348,Parked Car,Side,Trivial,Other,1,1,0,0,57,44,263,14,Mercedes C300,0,0,2,2,1,19869,1653.6,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27535,1,0.0083,1,3,12974,Multiple vehicles,Front,Total Loss,Unknown,4,3,1,1,1601,1367,10018,1,Honda Civic,0,0,2,2,1,19869,1653.6,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27535,3,0.0077,1,17,20560,Parked Car,Front,Total Loss,Police,1,1,0,Unknown,2651,2535,15401,8,Chevrolet Tahoe,0,1,2,2,1,10111,15.8,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27535,7,0.00795,1,15,24283,Multiple vehicles,Rear,Total Loss,Police,4,0,1,Unknown,2530,3046,18730,11,Honda Accord,0,0,2,2,1,9033,4.9,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27535,4,0.0083,1,11,2106,Single vehicles,Side,Minor,Unknown,1,1,0,1,261,273,1584,3,Chevrolet Silverado,0,0,2,2,1,19869,1653.6,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27535,1,0.0083,1,13,2286,Single vehicles,Side,Minor,Unknown,3,2,0,Unknown,250,304,1738,5,Honda Accord,0,0,2,2,1,19869,1653.6,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27535,3,0.0077,1,14,11978,Multiple vehicles,Front,Trivial,Fire Brigade,4,0,1,0,1474,1251,9287,7,Saab 95,0,0,2,2,1,966,4.8,31,62633,4,Male,500,High School,Self,Armed Forces,cross-fit
27536,5,0.0062,0,2,51,Single vehicles,Rear,Trivial,Police,3,0,0,0,14,7,38,10,Saab 95,0,0,0,0,1,6399,32.1,46,19165,11,Female,500,Unknown,Self,Armed Forces,No Info
27536,2,0.0077,1,7,2724,Parked Car,Side,Minor,Other,1,0,1,Unknown,347,378,2032,3,Dodge Neon,1,0,0,0,1,4872,8.1,46,19165,11,Female,500,Unknown,Self,Armed Forces,No Info
27536,3,0.0062,1,17,3684,Multiple vehicles,Rear,Minor,Ambulance,4,2,0,Unknown,441,399,2862,3,Audi A3,0,0,0,0,1,6399,32.1,46,19165,11,Female,500,Unknown,Self,Armed Forces,No Info
27536,3,0.0058,1,4,188,Single vehicles,Side,Minor,Police,4,1,0,0,40,23,140,0,Honda CRV,1,0,0,0,1,6206,81.2,46,19165,11,Female,500,Unknown,Self,Armed Forces,No Info
27536,4,0.0062,1,1,218,Vehicle Theft,Side,Minor,Unknown,3,2,0,0,48,27,165,6,Dodge RAM,0,0,0,0,1,6399,32.1,46,19165,11,Female,500,Unknown,Self,Armed Forces,No Info
27536,7,0.0066,1,7,12685,Multiple vehicles,Front,Major,Ambulance,4,0,0,1,1574,1736,9391,0,Saab 92x,1,0,0,0,1,42822,2362.8,46,19165,11,Female,500,Unknown,Self,Armed Forces,No Info
27537,3,0.00795,0,2,92593,Multiple vehicles,Front,Total Loss,Police,3,0,1,Unknown,12427,11759,68437,3,BMW X6,1,1,1,1,3,1059,27.6,39,87025,4,Male,500,Associate,Self,Armed Forces,exercise
27537,2,0.00795,1,21,4801,Single vehicles,Side,Trivial,Unknown,4,0,0,0,502,493,3823,1,Jeep Grand Cherokee,0,0,1,1,3,1059,27.6,39,87025,4,Male,500,Associate,Self,Armed Forces,exercise
27537,9,0.00495,1,18,522,Single vehicles,Rear,Minor,Police,1,0,0,0,69,53,405,1,Nissan Ultima,0,0,1,1,3,284,2.4,39,87025,4,Male,500,Associate,Self,Armed Forces,exercise
27537,6,0.00735,1,13,201,Single vehicles,Side,Minor,Unknown,1,1,1,0,27,27,153,6,Saab 95,0,0,1,1,3,105,152.4,39,87025,4,Male,500,Associate,Self,Armed Forces,exercise
27537,6,0.0071,1,5,222,Single vehicles,Side,Trivial,Police,1,0,0,1,34,22,177,12,Chevrolet Silverado,0,0,1,1,3,3045,39.8,39,87025,4,Male,500,Associate,Self,Armed Forces,exercise
27538,1,0.0072,0,23,13756,Multiple vehicles,Side,Total Loss,Ambulance,2,1,1,0,1656,1529,10597,3,Ford Escape,0,1,2,1,2,7165,174.2,38,45877,5,Male,1000,College,Self,"Factory, heavy industry",paintball
27538,9,0.0063,1,19,6274,Multiple vehicles,Front,Total Loss,Unknown,1,0,0,0,697,805,4780,3,Honda Civic,1,0,2,1,2,5993,24.1,38,45877,5,Male,1000,College,Self,"Factory, heavy industry",paintball
27538,1,0.00705,1,20,14192,Multiple vehicles,Front,Total Loss,Police,4,2,1,1,1641,1792,10785,11,Jeep Grand Cherokee,0,0,2,1,2,97,0.2,38,45877,5,Male,1000,College,Self,"Factory, heavy industry",paintball
27538,8,0.00705,1,0,9528,Multiple vehicles,Front,Total Loss,Other,1,1,1,Unknown,1171,1091,7273,9,Toyota Camry,0,0,2,1,2,97,0.2,38,45877,5,Male,1000,College,Self,"Factory, heavy industry",paintball
27538,4,0.00705,1,19,3350,Vehicle Theft,Side,Trivial,Police,1,1,0,1,389,361,2623,12,BMW X5,0,0,2,1,2,97,0.2,38,45877,5,Male,1000,College,Self,"Factory, heavy industry",paintball
27538,4,0.00705,1,5,2447,Vehicle Theft,Rear,Minor,Police,1,2,0,1,351,257,1863,9,BMW X5,1,0,2,1,2,97,0.2,38,45877,5,Male,1000,College,Self,"Factory, heavy industry",paintball
27539,5,0.0059,0,17,2580,Parked Car,Unknown,Trivial,Other,1,2,0,0,344,287,1956,10,Nissan Maxima,0,0,0,1,0,10856,27.7,58,4538,9,Male,500,High School,Self,Others,polo
27539,3,0.00555,1,7,1959,Single vehicles,Rear,Minor,Police,1,1,0,1,253,234,1483,12,Honda Accord,0,0,0,1,0,1043,10.6,58,4538,9,Male,500,High School,Self,Others,polo
27540,3,0.005,0,18,6987,Parked Car,Front,Total Loss,Unknown,4,2,0,0,959,700,5352,2,Volkswagen Passat,0,0,0,0,2,27562,3455.4,29,23558,6,Male,500,Associate,Self,Sales,golf
27540,10,0.0073,1,15,2037,Vehicle Theft,Rear,Minor,Fire Brigade,2,1,0,Unknown,249,224,1598,6,Nissan Pathfinder,1,0,0,0,2,10976,92.8,29,23558,6,Male,500,Associate,Self,Sales,golf
27540,2,0.005,1,5,641,Single vehicles,Side,Minor,Other,3,2,1,Unknown,97,70,491,10,Honda Accord,0,0,0,0,2,27562,3455.4,29,23558,6,Male,500,Associate,Self,Sales,golf
27540,2,0.005,1,14,3791,Parked Car,Side,Trivial,Police,1,0,0,Unknown,440,527,2844,4,Saab 93,0,0,0,0,2,27562,3455.4,29,23558,6,Male,500,Associate,Self,Sales,golf
27540,9,0.005,1,3,10103,Multiple vehicles,Side,Major,Other,4,1,1,1,1123,1098,7916,4,Chevrolet Malibu,0,1,0,0,2,27562,3455.4,29,23558,6,Male,500,Associate,Self,Sales,golf
27541,3,0.0059,0,1,93484,Multiple vehicles,Side,Total Loss,Police,4,2,1,0,12573,9731,71208,0,Dodge Neon,0,1,3,0,2,178,1.3,40,166536,2,Unknown,500,High School,Self,Unknown,hiking
27541,3,0.0072,1,11,47339,Multiple vehicles,Front,Total Loss,Police,3,3,0,0,6372,4790,36191,8,Suburu Legacy,0,1,3,0,2,745,24.7,40,166536,2,Unknown,500,High School,Self,Unknown,hiking
27541,8,0.0072,1,13,3843,Multiple vehicles,Side,Minor,Police,1,0,1,Unknown,424,428,3019,15,Honda Civic,0,0,3,0,2,745,24.7,40,166536,2,Unknown,500,High School,Self,Unknown,hiking
27541,8,0.00735,1,2,2586,Vehicle Theft,Side,Minor,Other,3,2,1,0,338,309,1952,1,Suburu Legacy,0,0,3,0,2,156,3.1,40,166536,2,Unknown,500,High School,Self,Unknown,hiking
27541,10,0.0066,1,0,1125,Single vehicles,Unknown,Minor,Unknown,1,0,0,0,175,129,853,1,Accura TL,0,0,3,0,2,4213,38.7,40,166536,2,Unknown,500,High School,Self,Unknown,hiking
27541,6,0.0067,1,0,34813,Multiple vehicles,Front,Total Loss,Other,4,0,1,Unknown,3701,4669,26453,9,Chevrolet Tahoe,1,1,3,0,2,257,1.1,40,166536,2,Unknown,500,High School,Self,Unknown,hiking
27542,6,0.006999999999999999,0,2,2158,Vehicle Theft,Side,Minor,Unknown,1,1,0,1,267,250,1671,13,Accura MDX,0,0,1,1,1,141,43.8,41,24443,7,Male,2000,Masters,Children,Clerical,kayaking
27542,7,0.00645,1,7,6418,Vehicle Theft,Side,Major,Unknown,3,0,0,1,862,801,4780,12,Honda CRV,0,0,1,1,1,4880,8.1,41,24443,7,Male,2000,Masters,Children,Clerical,kayaking
27542,8,0.00795,1,2,2889,Vehicle Theft,Unknown,Trivial,Ambulance,2,0,1,1,345,383,2175,8,Ford Fusion,0,0,1,1,1,16525,36.2,41,24443,7,Male,2000,Masters,Children,Clerical,kayaking
27542,6,0.00775,1,15,5339,Multiple vehicles,Front,Total Loss,Police,2,0,0,1,711,656,4001,0,Volkswagen Passat,1,1,1,1,1,831,3.6,41,24443,7,Male,2000,Masters,Children,Clerical,kayaking
27542,6,0.0067,1,16,3487,Single vehicles,Rear,Minor,Police,3,1,0,1,447,363,2701,12,Chevrolet Tahoe,1,0,1,1,1,4231,21.4,41,24443,7,Male,2000,Masters,Children,Clerical,kayaking
27542,4,0.0067,1,1,4642,Single vehicles,Side,Minor,Other,4,2,0,Unknown,560,483,3613,4,Volkswagen Passat,0,0,1,1,1,4231,21.4,41,24443,7,Male,2000,Masters,Children,Clerical,kayaking
27543,6,0.0058,0,16,21159,Multiple vehicles,Side,Trivial,Unknown,4,1,0,Unknown,2153,2123,16900,4,Mercedes ML350,0,0,2,3,3,11820,272.6,33,74995,1,Female,500,High School,Self,Finance,basketball
27543,2,0.0058,1,11,547,Single vehicles,Side,Minor,Other,1,2,0,Unknown,89,58,417,6,Saab 95,0,0,2,3,3,11820,272.6,33,74995,1,Female,500,High School,Self,Finance,basketball
27543,6,0.0058,1,10,61351,Single vehicles,Side,Total Loss,Other,4,0,0,1,8210,8384,44778,7,Ford F150,0,1,2,3,3,11820,272.6,33,74995,1,Female,500,High School,Self,Finance,basketball
27543,2,0.0058,1,21,2439,Parked Car,Rear,Minor,Other,2,2,0,0,343,321,1803,3,BMW X6,1,0,2,3,3,11820,272.6,33,74995,1,Female,500,High School,Self,Finance,basketball
27544,2,0.0078,0,4,3918,Vehicle Theft,Unknown,Major,Ambulance,3,0,0,Unknown,472,468,3010,6,Mercedes ML350,0,0,0,1,0,1263,7.0,41,16158,10,Female,500,High School,Self,Others,board-games
27544,9,0.0058,1,16,12725,Multiple vehicles,Rear,Total Loss,Police,4,0,1,Unknown,1409,1390,9942,14,Honda Accord,1,0,0,1,0,7871,8.8,41,16158,10,Female,500,High School,Self,Others,board-games
27545,3,0.0062,0,6,132,Vehicle Theft,Side,Minor,Ambulance,1,0,0,Unknown,34,15,99,15,Nissan Pathfinder,0,0,1,0,1,1550,807.8,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,8,0.0072,1,5,20669,Parked Car,Side,Total Loss,Other,4,0,1,1,2840,2579,15274,10,Ford Escape,0,1,1,0,1,493,25.1,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,1,0.0062,1,7,97,Multiple vehicles,Side,Trivial,Unknown,1,0,0,0,44,13,74,10,Honda Accord,0,0,1,0,1,1550,807.8,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,6,0.0058,1,8,964,Vehicle Theft,Side,Minor,Police,1,0,0,0,121,109,754,2,Mercedes C300,1,0,1,0,1,11267,58.8,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,9,0.00655,1,10,2417,Single vehicles,Side,Trivial,Unknown,1,0,0,Unknown,292,277,1864,1,Audi A3,0,1,1,0,1,1386,146.4,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,10,0.0062,1,5,2511,Single vehicles,Front,Minor,Other,1,2,0,0,369,341,1830,12,Accura TL,0,0,1,0,1,1550,807.8,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,8,0.00795,1,16,2999,Single vehicles,Side,Minor,Fire Brigade,2,2,0,Unknown,416,311,2284,7,Ford Fusion,1,0,1,0,1,1681,2.6,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27545,2,0.00745,1,10,3755,Vehicle Theft,Rear,Trivial,Police,1,0,1,0,512,393,2870,15,Suburu Legacy,0,0,1,0,1,16299,2403.9,41,31350,7,Female,500,Associate,Self,"Factory, heavy industry",golf
27546,2,0.00705,0,21,16999,Multiple vehicles,Rear,Major,Fire Brigade,4,1,1,Unknown,2110,2346,12571,12,Toyota Highlander,0,1,3,0,5,2334,9.2,42,65040,2,Male,500,PhD,Children,Sales,movies
